Newdate,Value,LON,LAT,PRESsfc,TMP2m_a,TMAX2m_g,TMIN2m_g,DSWRFsfc_a,DSWRFavesfc_c,DSWRFavesfc_f,DUVBsfc_c,DUVBsfc_f,Tdiff_a,RH2m_a,DPT2m_a,SPFH2m_a,QMAX2m_g,QMIN2m_g,PRATEsfc_c,APCPsfc_b,APCPsfc_e,CRAINsfc_a,CRAINavesfc_c,CRAINavesfc_f,VBetrag850,VBetrag30_0mb,VBetrag10m_a,Omega500,Omega700,Omega850,Omega900,Omega950,HPBLsfc_a,WindChill_a,VentIndex_a_1,VentIndex_a_2,VentIndex_a_3,FogStabIndex,CAPEsfc,CAPE180_0mb,CINsfc,CIN180_0mb,no4LFTXsfc,LFTXsfc,PLI30_0mb,KOindex,Sigma700,CPRATsfc_c,ACPCPsfc_b,ACPCPsfc_e,TCDCccll_a,SFEXCsfc_c,AdvT850,AdvT30_0mb,Thetae850,T850,SHTFLsfc_a,SHTFLavesfc_c,SHTFLavesfc_f,GFLUXsfc_a,GFLUXavesfc_c,GFLUXavesfc_f,TCDCclm_c,TCDCblcll_c,TCDCclm_f,TCDCblcll_f
2017-08-20 18:00:00,24.0,88,22,1004.12,298.6,298.7,298.2,0,0,0,0.0,0.0,-0.19,97.8,298.2,19.91,20.0,19.68,0,0.0,0.0,0,0,0,11.88,5.04,2.24,25.1,10.5,14.7,9.2,-2.9,269,38.37,604,1355,3195,19.1,982,1022,-9.0,-7.0,-3.6,-3.5,-3.6,-7.23,2.475,0,0.0,0.0,0,0,-0.08800000000000001,0.10099999999999999,349.0,292.5,-19,-20,-15,25,25,23,100,0,60,30
2017-08-22 00:00:00,38.0,88,22,1001.88,299.9,306.2,298.3,146,76,561,0.94,9.91,0.17,95.0,299.0,20.95,21.79,19.82,0,0.08,0.1,0,1,1,0.83,1.09,0.44,22.3,7.3,3.5,4.5,7.0,84,50.29,37,91,70,18.2,1891,1745,-12.0,-12.0,-4.7,-5.0,-4.8,-12.07,2.478,0,0.079,0.13,12,0,0.008,0.015,344.3,291.9,5,0,56,-17,-7,-60,100,1,78,1
2017-08-22 06:00:00,24.0,88,22,1001.96,307.53,307.5,302.3,930,946,557,18.34,10.49,2.01,58.7,298.3,20.16,21.78,19.38,0,0.03,1.6,0,1,1,1.03,0.81,0.48,3.1,-4.3,1.9,-0.5,-3.1,1763,58.32,852,1433,1809,49.2,1301,941,0.0,-2.0,-3.6,-4.1,-3.6,-7.58,2.459,0,0.028999999999999998,1.64,8,0,0.027000000000000003,0.006999999999999999,345.1,292.4,128,135,46,-119,-124,-59,100,0,100,0
2017-08-22 12:00:00,38.0,88,22,1000.06,301.18,302.3,299.7,0,12,2,0.16,0.03,-0.5,85.9,298.6,20.45,21.62,19.88,0,0.18,0.2,0,1,1,1.54,2.57,1.94,-1.8,-24.2,11.9,5.1,0.0,154,42.31,299,395,238,23.1,2075,1475,-2.0,0.0,-4.1,-5.0,-4.1,-9.02,2.502,0,0.18,0.19,39,0,0.016,-0.18600000000000005,352.5,292.6,-26,-21,-20,41,35,39,100,0,97,0
2017-08-22 18:00:00,59.0,88,22,1002.97,299.88,300.0,299.1,0,0,0,0.0,0.0,-0.07,91.7,298.4,20.18,20.75,19.25,0,0.25,0.8,0,1,1,1.03,0.93,0.39,1.6,-15.2,-19.2,-11.2,-4.9,24,50.95,9,22,25,17.6,790,564,-41.0,-38.0,-3.0,-3.4,-2.9,-3.89,2.426,0,0.248,0.76,33,0,0.004,-0.003,349.7,292.8,-1,-1,-5,28,28,28,96,0,95,0
2017-08-24 00:00:00,48.0,88,22,1002.81,300.17,306.1,299.2,97,51,351,0.72,7.08,0.08,88.9,298.2,19.9,21.54,19.86,0,0.09,0.3,0,1,1,3.43,1.31,0.37,6.3,-13.4,-13.8,-4.9,2.3,51,51.63,19,67,175,22.2,687,508,-27.0,-23.0,-3.1,-3.4,-3.1,-4.71,2.463,0,0.086,0.26,22,0,-0.013000000000000001,-0.001,349.2,291.9,0,-1,40,-5,1,-38,100,0,75,0
2017-08-24 06:00:00,45.0,88,22,1003.07,307.01,307.1,302.8,935,951,584,18.61,10.82,2.23,65.2,299.6,21.74,23.09,20.97,0,0.23,4.3,0,1,1,2.93,1.54,0.85,21.3,19.3,14.6,15.8,10.6,1493,54.34,1272,2307,4377,45.5,1349,1154,0.0,-2.0,-4.0,-4.3,-4.0,-7.06,2.484,0,0.23,4.32,45,0,0.031,-0.019,352.2,292.4,151,153,58,-113,-108,-53,5,0,49,0
2017-08-24 12:00:00,29.0,88,22,1000.13,301.38,302.6,300.0,0,15,2,0.18,0.03,-0.32,91.6,299.9,22.09,23.17,20.41,0,0.19,1.9,0,1,1,2.12,0.19,0.36,-9.0,-33.6,-30.9,-18.3,-7.5,452,53.08,163,88,959,21.8,2200,1617,0.0,0.0,-3.3,-4.2,-3.3,-9.72,2.7319999999999998,0,0.191,1.88,15,0,0.026000000000000002,-0.005,352.6,292.5,-1,-1,-6,34,28,34,68,0,68,0
2017-08-24 18:00:00,21.0,88,22,1002.7,299.86,300.0,299.0,0,0,0,0.0,0.0,-0.28,92.8,298.6,20.41,20.91,19.46,0,0.16,0.6,0,1,1,0.9,1.35,0.94,0.4,6.4,-1.9,5.3,8.2,30,45.73,28,40,27,17.1,1109,963,-21.0,-15.0,-3.4,-3.6,-3.4,-6.45,2.491,0,0.158,0.56,43,0,-0.009000000000000001,-0.045,351.8,292.8,-4,-3,-3,33,34,33,96,0,67,0
2017-08-26 00:00:00,17.0,88,22,998.53,299.55,305.0,299.4,52,27,436,0.49,8.43,0.18,98.0,299.2,21.23,23.63,21.21,0,0.02,2.7,0,1,1,1.71,2.24,1.45,8.9,0.7,2.8,1.3,2.5,155,42.52,225,348,265,14.7,1867,1785,-3.0,-4.0,-4.7,-4.8,-4.7,-13.19,2.472,0,0.0,2.61,0,0,0.004,0.004,353.1,293.0,6,2,62,1,3,-34,100,100,83,66
2017-08-26 06:00:00,19.0,88,22,997.97,303.99,304.3,301.2,712,724,437,15.08,8.67,0.5,81.2,300.4,22.86,23.48,22.18,0,1.52,10.7,0,1,1,2.98,3.12,2.34,-27.7,-18.0,-23.8,-23.3,-12.3,1151,44.09,2698,3589,3432,31.1,2650,2379,0.0,0.0,-3.7,-4.2,-3.7,-11.43,2.753,0,1.516,10.71,68,0,-0.028999999999999998,-0.019,351.3,292.8,47,51,13,-45,-49,-22,100,74,98,61
2017-08-26 12:00:00,21.0,88,22,997.16,300.47,301.3,299.6,0,11,2,0.14,0.02,-0.28,96.5,299.8,22.12,23.11,21.15,0,0.41,0.6,0,1,1,6.46,4.44,1.88,7.3,0.9,1.3,1.0,0.4,384,41.73,723,1706,2481,18.8,2784,2458,0.0,0.0,-5.8,-6.7,-5.8,-13.07,2.502,0,0.40700000000000003,0.54,51,0,-0.09,0.073,354.8,293.4,-18,-20,-13,26,22,26,100,0,98,0
2017-08-26 18:00:00,18.0,88,22,999.54,299.49,299.6,298.8,0,0,0,0.0,0.0,-0.12,97.4,299.0,21.03,21.15,20.17,0,0.13,2.2,0,1,1,3.76,3.02,2.1,2.1,-3.4,-11.2,-5.6,-1.5,159,39.84,334,479,597,16.7,1549,1408,-5.0,-3.0,-4.3,-4.4,-4.3,-7.27,2.539,0,0.011000000000000001,0.13,5,0,-0.027999999999999997,0.0,353.6,292.6,-14,-13,-16,23,23,24,100,1,100,1
2017-08-28 00:00:00,27.0,88,22,998.47,299.24,302.0,298.9,36,19,198,0.35,4.54,-0.07,96.9,298.7,20.62,23.1,20.54,0,0.21,2.0,0,1,1,4.61,4.4,1.93,-12.9,-4.9,-3.0,4.2,1.9,243,40.2,468,1070,1121,16.7,1222,1152,-4.0,-4.5,-4.2,-4.3,-4.3,-6.51,2.461,0,0.028999999999999998,1.4,15,0,0.008,0.0,355.2,292.6,-10,-13,7,9,12,-10,100,0,96,0
2017-08-28 06:00:00,15.0,88,22,999.14,303.36,303.7,300.7,920,936,555,18.35,10.44,0.74,86.0,300.7,23.33,23.75,22.05,0,2.16,11.6,0,1,1,4.43,1.89,1.98,4.9,-3.8,-5.2,-1.6,0.2,931,44.6,1845,1757,4129,28.5,2215,1901,0.0,0.0,-5.3,-5.8,-5.3,-9.75,2.481,0,2.156,11.58,73,0,0.057,-0.004,354.3,292.9,100,129,36,-52,-61,-28,63,14,81,39
2017-08-28 12:00:00,25.0,88,22,997.68,300.08,300.7,299.1,0,11,2,0.13,0.02,-0.27,96.9,299.5,21.67,22.35,20.59,0,0.32,3.5,0,1,1,11.1,4.7,2.6,-3.0,-28.3,-18.0,-6.6,1.7,431,38.93,1122,2026,4783,21.2,2289,2054,-1.0,0.0,-5.7,-6.1,-5.7,-9.94,2.492,0,0.317,3.5,48,0,-0.067,0.026000000000000002,354.3,292.9,-29,-26,-27,23,20,24,84,0,68,4
2017-08-28 18:00:00,31.0,88,22,999.71,299.07,299.2,298.8,0,0,0,0.0,0.0,-0.14,97.8,298.7,20.58,20.65,20.11,0,0.86,2.6,0,1,1,12.51,6.39,3.15,-8.1,-41.4,-37.9,-31.4,-21.5,470,36.33,1483,3001,5879,19.5,1136,1172,-0.7,-0.2,-3.4,-3.4,-3.4,-8.84,2.572,0,0.853,2.61,61,0,0.218,0.0,357.5,292.9,-25,-25,-30,23,24,22,100,48,84,37
2017-08-30 00:00:00,29.0,88,22,1003.32,299.5,303.2,298.2,124,63,530,0.83,9.59,0.11,95.9,298.8,20.61,23.04,19.89,0,0.0,7.0,0,0,1,6.66,2.67,1.57,21.5,2.8,-0.5,-0.2,-2.4,142,41.94,222,380,945,18.4,1358,1435,-9.8,-6.0,-4.6,-4.4,-4.5,-8.22,2.388,0,0.0,7.0,0,0,-0.026000000000000002,0.125,350.9,292.7,2,-7,49,-12,-3,-39,100,13,82,8
2017-08-30 06:00:00,26.0,88,22,1004.07,303.24,303.3,301.1,814,829,436,16.52,8.67,0.53,83.7,300.2,22.44,23.04,21.96,0,1.1,4.4,0,1,1,7.35,4.0,2.69,-23.5,-19.9,-5.6,-7.8,-10.8,1050,42.23,2822,4199,7722,30.4,2520,1931,0.0,0.0,-5.2,-6.0,-5.2,-5.16,2.377,0,1.0979999999999999,4.45,65,0,0.0,0.115,346.8,293.0,55,58,14,-45,-46,-26,99,0,99,0
2017-08-30 12:00:00,35.0,88,22,1001.86,300.63,301.3,299.5,0,7,1,0.08,0.01,-0.44,95.0,299.7,21.84,22.7,20.98,0,0.0,0.0,0,0,0,3.57,2.87,2.16,12.2,-8.2,5.6,1.9,-5.8,186,40.93,401,533,664,17.3,2984,2665,-0.5,0.0,-6.3,-7.0,-6.3,-10.87,2.355,0,0.0,0.0,0,0,-0.013999999999999999,-0.031,349.8,293.8,-29,-23,-23,16,13,18,100,0,100,0
2017-08-30 18:00:00,31.0,88,22,1004.46,299.34,299.4,298.9,0,0,0,0.0,0.0,-0.2,97.8,298.9,20.82,20.9,20.27,0,0.0,0.1,0,0,1,4.82,3.06,1.7,26.6,6.9,-19.4,-20.8,-9.6,159,41.18,271,487,766,14.4,1930,1958,-16.2,-13.8,-5.3,-5.2,-5.3,-7.65,2.291,0,0.0,0.04,0,0,0.044000000000000004,0.191,349.2,293.8,-13,-10,-11,21,21,20,100,0,99,1
2017-09-02 00:00:00,32.0,88,22,1001.96,298.69,299.8,298.1,97,48,111,0.68,2.74,-0.03,94.9,297.8,19.47,20.22,19.34,0,0.11,2.9,0,1,1,9.84,4.65,2.77,6.2,12.2,15.0,6.9,7.1,429,36.9,1189,1993,4223,19.4,293,291,-17.0,-7.0,-2.8,-2.8,-2.8,-4.98,2.406,0,0.076,2.03,15,0,-0.217,-0.087,351.7,292.4,-12,-12,-12,12,16,7,100,39,97,60
2017-09-02 06:00:00,29.0,88,22,1003.17,299.98,302.1,299.8,154,156,267,4.46,5.35,-0.02,91.0,298.4,20.16,21.49,20.04,0,0.11,0.3,0,1,1,4.17,4.59,2.37,2.2,-5.8,-14.4,-4.6,11.1,352,39.53,834,1615,1467,21.5,561,300,-2.0,-8.1,-2.3,-2.9,-2.4,-3.88,2.565,0,0.05,0.19,18,0,0.046,-0.086,352.1,291.9,-9,-7,-1,-5,-5,-17,100,1,96,0
2017-09-02 12:00:00,41.0,88,22,1000.78,299.45,300.2,298.9,0,7,1,0.09,0.01,-0.44,93.2,298.2,20.01,20.45,19.97,0,0.01,0.4,0,1,1,9.73,3.59,2.27,-3.5,-8.8,7.0,2.2,3.5,229,39.25,519,823,2227,21.2,1459,1143,-4.0,-6.0,-3.7,-4.2,-3.7,-5.43,2.526,0,0.013999999999999999,0.41,10,0,-0.08900000000000001,0.071,349.4,292.6,-32,-25,-29,17,15,17,100,0,99,0
2017-09-02 18:00:00,23.0,88,22,1002.96,298.71,298.9,298.3,0,0,0,0.0,0.0,-0.2,96.9,298.2,19.9,19.98,19.37,0,0.03,0.2,0,1,1,4.26,4.4,2.39,13.3,25.8,-0.2,-2.9,0.8,196,38.02,469,863,836,15.2,951,950,-29.0,-26.0,-3.0,-2.9,-3.0,-4.92,2.5540000000000003,0,0.025,0.17,18,0,0.006,0.22899999999999998,351.4,292.7,-22,-23,-22,18,17,17,100,0,90,1
2017-09-04 00:00:00,72.0,88,22,1002.69,299.51,305.2,298.3,118,59,549,0.76,9.7,0.12,94.2,298.5,20.28,22.58,19.74,0,0.28,1.7,0,1,1,5.12,1.88,1.18,15.8,-14.3,5.1,9.1,5.9,123,43.83,146,231,630,18.3,1007,1044,-43.0,-40.0,-4.5,-4.4,-4.5,-7.55,2.309,0,0.27699999999999997,1.73,47,0,0.011000000000000001,0.057,351.9,292.7,2,-1,51,-7,0,-43,86,1,55,0
2017-09-04 06:00:00,58.0,88,22,1003.84,304.73,305.0,302.4,911,929,599,17.99,10.7,0.54,77.3,300.3,22.59,23.89,21.96,0,1.62,5.8,0,1,1,5.94,3.8,2.88,-5.0,-10.6,-3.3,-8.5,-7.0,1209,43.38,3477,4598,7181,36.0,2593,2175,0.0,0.0,-4.6,-5.2,-4.7,-10.79,2.542,0,1.62,5.81,70,0,0.042,0.061,351.9,292.7,58,65,24,-55,-59,-37,60,0,65,0
2017-09-04 12:00:00,43.0,88,22,1002.12,301.23,302.2,299.7,0,7,1,0.08,0.01,-0.71,93.1,300.0,22.18,23.14,20.74,0,0.0,0.0,0,0,1,4.47,1.91,1.21,6.8,-9.6,9.1,10.1,4.1,306,45.6,371,585,1366,19.8,3312,2983,0.0,0.0,-7.4,-8.2,-7.4,-14.65,2.339,0,0.0,0.02,0,0,-0.002,0.064,350.0,293.7,-9,-6,-22,22,20,22,100,0,86,0
2017-09-04 18:00:00,69.0,88,22,1004.77,299.29,299.6,298.2,0,0,0,0.0,0.0,-0.28,96.5,298.7,20.47,20.57,19.83,0,0.0,0.9,0,0,1,2.01,3.25,1.63,8.9,-12.6,-4.9,0.9,2.2,113,41.43,184,367,227,13.6,1552,1534,-39.0,-26.0,-4.5,-4.4,-4.4,-7.11,2.35,0,0.0,0.86,0,0,0.0,0.028999999999999998,346.8,293.6,-14,-14,-10,28,28,28,11,0,33,11
2017-09-06 00:00:00,59.0,88,22,1004.08,300.16,305.6,298.7,130,64,526,0.79,9.33,0.21,96.9,299.6,21.64,22.88,20.33,0,0.11,2.1,0,1,1,1.76,3.26,1.36,-10.6,-12.2,3.2,9.0,6.4,120,43.64,163,391,211,15.5,2335,2483,-26.0,-18.0,-5.3,-5.1,-5.4,-12.89,2.401,0,0.11199999999999999,2.12,17,0,0.016,0.15,348.3,293.4,8,-3,45,-11,-2,-44,100,2,100,6
2017-09-06 06:00:00,49.0,88,22,1005.03,305.03,305.1,302.1,868,886,574,17.11,10.22,0.52,74.1,299.9,22.01,23.06,21.87,0,0.87,2.8,0,1,1,2.48,3.36,2.48,-7.0,-7.0,-9.7,-5.6,-2.3,1235,44.84,3059,4148,3058,35.8,2540,2013,0.0,0.0,-4.5,-5.2,-4.5,-14.18,2.52,0,0.871,2.81,62,0,-0.017,-0.006999999999999999,346.9,292.9,50,52,19,-50,-53,-32,96,0,88,0
2017-09-06 12:00:00,50.0,88,22,1002.5,301.4,302.0,299.8,0,5,1,0.06,0.01,-0.65,89.8,299.6,21.6,22.57,20.57,0,0.0,0.0,0,0,0,2.39,2.72,2.02,6.1,15.9,25.3,23.4,9.5,163,42.26,330,443,390,19.6,3034,2717,-1.0,0.0,-6.4,-7.2,-6.4,-15.61,2.3480000000000003,0,0.0,0.0,0,0,-0.005,-0.085,348.3,294.0,-31,-20,-26,21,20,25,100,0,100,0
2017-09-06 18:00:00,53.0,88,22,1005.18,299.37,299.6,299.0,0,0,0,0.0,0.0,-0.25,95.7,298.6,20.38,20.57,20.34,0,0.24,0.2,0,1,1,4.89,3.52,1.57,0.6,-19.7,-13.0,-7.8,0.8,136,41.78,213,478,665,16.0,1536,1545,-35.0,-31.0,-4.2,-4.0,-4.1,-11.42,2.404,0,0.23800000000000002,0.24,29,0,0.004,0.083,348.3,293.4,-13,-13,-8,28,28,26,100,0,99,3
2017-09-08 00:00:00,35.0,88,22,1004.23,300.19,304.7,299.1,95,46,377,0.66,7.3,0.11,95.7,299.4,21.4,22.27,20.8,0,0.0,0.1,0,0,1,3.41,2.42,1.44,-3.3,-9.4,-2.3,-0.4,4.0,113,43.31,162,274,386,17.1,2216,2285,-14.0,-9.0,-5.2,-5.0,-5.1,-13.8,2.376,0,0.0,0.06,0,0,-0.002,0.125,346.3,293.3,2,-3,30,-5,2,-31,100,17,99,7
2017-09-08 06:00:00,34.0,88,22,1005.49,303.99,304.5,301.0,524,534,318,11.48,6.64,0.27,77.0,299.6,21.53,22.01,21.09,0,0.96,1.4,0,1,1,3.59,2.95,2.16,28.0,4.5,-2.4,-9.7,-12.0,1005,44.67,2174,2962,3612,33.0,2356,1984,0.0,0.0,-5.1,-5.6,-5.1,-16.41,2.43,0,0.958,1.38,63,0,-0.055,-0.027999999999999997,347.1,292.8,18,21,-4,-35,-39,-17,100,0,100,0
2017-09-08 12:00:00,28.0,88,22,1003.04,300.89,301.1,299.6,0,3,0,0.04,0.01,-0.4,91.1,299.2,21.25,21.97,20.52,0,0.0,0.0,0,0,1,3.45,3.37,2.37,10.9,21.6,6.0,10.4,6.6,260,40.55,615,875,897,19.3,2757,2536,-3.0,-1.0,-6.2,-6.8,-6.3,-14.97,2.3040000000000003,0,0.0,0.04,0,0,-0.062,-0.037000000000000005,349.2,293.8,-31,-24,-25,16,16,20,100,0,84,0
2017-09-08 18:00:00,34.0,88,22,1005.31,299.2,299.3,298.7,0,0,0,0.0,0.0,-0.33,96.3,298.6,20.31,20.64,19.77,0,0.0,0.0,0,0,1,5.21,2.42,1.47,18.5,-0.7,-22.9,-22.5,-10.6,109,42.03,160,264,568,15.7,1568,1625,-19.0,-14.0,-4.4,-4.2,-4.3,-13.24,2.426,0,0.0,0.02,0,0,0.09699999999999999,0.126,346.3,293.3,-12,-8,-16,26,28,24,51,0,58,0
2017-09-10 00:00:00,23.0,88,22,1005.18,299.88,304.2,299.1,91,44,379,0.62,7.35,-0.1,94.4,298.9,20.69,21.65,20.56,0,0.17,0.2,0,1,1,6.14,5.04,2.39,-15.1,-5.3,2.5,6.1,11.1,352,39.32,843,1775,2161,18.7,1827,1740,-25.0,-24.0,-5.4,-5.4,-5.4,-13.69,2.255,0,0.16899999999999998,0.19,16,0,0.006,0.17600000000000002,353.0,293.1,-15,-16,3,2,7,-21,100,0,100,0
2017-09-10 06:00:00,19.0,88,22,1006.24,304.68,305.0,301.3,722,737,470,14.69,8.83,0.2,72.2,299.1,20.97,21.66,20.71,0,0.0,0.1,0,0,1,7.7,7.74,4.69,41.1,17.3,12.9,7.8,2.5,1205,39.45,5650,9332,9281,37.9,2465,1920,0.0,0.0,-5.1,-5.9,-5.1,-15.02,2.312,0,0.0,0.11,0,0,0.015,-0.023,350.1,293.3,20,26,-6,-44,-44,-28,100,0,100,0
2017-09-10 12:00:00,20.0,88,22,1004.74,300.75,301.2,299.5,0,2,0,0.02,0.0,-0.37,87.4,298.4,20.18,20.69,20.14,0,0.0,2.3,0,0,1,5.51,4.78,2.84,18.8,14.2,-11.9,-6.4,-0.2,306,39.02,869,1462,1685,21.4,2045,1810,-10.0,-9.4,-5.6,-5.9,-5.5,-17.66,2.218,0,0.0,2.31,0,0,0.021,0.02,353.2,293.8,-40,-35,-28,18,16,22,100,0,100,0
2017-09-10 18:00:00,29.0,88,22,1006.83,299.34,299.4,298.7,0,0,0,0.0,0.0,-0.24,96.7,298.7,20.52,20.55,19.73,0,0.09,0.1,0,1,1,5.79,5.03,2.22,-8.6,0.2,1.9,1.7,3.7,297,39.28,660,1495,1720,17.6,1785,1832,-17.0,-14.6,-5.4,-5.3,-5.4,-13.77,2.338,0,0.086,0.09,9,0,0.08,0.27899999999999997,352.4,292.7,-22,-21,-23,22,23,22,100,0,100,0
2017-09-12 00:00:00,23.0,88,22,1006.27,300.09,304.8,298.7,123,58,505,0.74,9.12,0.07,93.9,299.0,20.84,21.99,20.16,0,0.43,2.3,0,1,1,2.67,3.17,1.53,-4.4,-25.2,-16.8,-9.4,2.4,191,42.75,293,605,510,18.1,1740,1695,-26.6,-25.0,-5.7,-5.7,-5.7,-11.84,2.225,0,0.4320000000000001,2.29,40,0,0.0,0.17600000000000002,351.8,292.8,-1,-4,37,-4,4,-29,100,1,79,1
2017-09-12 06:00:00,27.0,88,22,1006.53,304.37,304.6,301.5,883,902,565,17.25,10.03,0.5,76.8,299.9,21.92,22.71,21.69,0,1.14,3.1,0,1,1,6.28,5.45,3.51,-29.2,-28.8,-5.0,-0.4,-0.3,1148,41.44,4031,6260,7213,35.5,2645,2106,0.0,0.0,-5.0,-5.8,-5.0,-14.56,2.4290000000000003,0,1.141,3.11,65,0,-0.034,0.016,350.3,292.7,61,63,25,-41,-44,-26,74,0,81,0
2017-09-12 12:00:00,53.0,88,22,1005.28,300.64,301.4,299.3,0,2,0,0.03,0.0,-0.42,91.9,299.2,21.08,21.62,20.53,0,0.0,0.6,0,0,1,4.26,4.14,2.31,-8.7,24.2,10.2,7.9,-1.7,229,40.45,529,947,975,19.0,2896,2593,-2.2,-1.1,-6.4,-7.1,-6.4,-16.16,2.24,0,0.0,0.56,0,0,0.017,-0.191,352.2,293.7,-32,-29,-26,21,19,23,100,0,74,0
2017-09-12 18:00:00,40.0,88,22,1007.66,299.01,299.0,298.8,0,0,0,0.0,0.0,-0.21,98.2,298.7,20.43,20.57,20.36,0,0.13,0.7,0,1,1,4.1,1.22,1.33,7.9,-24.7,-17.2,-12.0,-6.6,95,42.49,127,116,389,15.2,1761,1842,-23.0,-18.0,-5.9,-5.7,-5.9,-13.96,2.248,0,0.126,0.69,31,0,0.013000000000000001,0.051,351.3,292.8,-8,-5,-10,26,27,23,38,1,56,18
2017-09-14 00:00:00,46.0,88,22,1005.89,299.11,305.3,298.2,97,45,492,0.64,8.97,0.22,97.4,298.6,20.4,21.92,19.78,0,0.01,0.4,0,1,1,1.57,1.35,1.15,20.3,6.2,10.7,14.0,8.9,88,43.56,102,119,139,15.5,1385,1266,-23.0,-20.9,-2.5,-2.7,-2.6,-7.47,2.613,0,0.0,0.35,0,0,-0.033,0.054000000000000006,344.7,292.3,8,1,59,-1,4,-35,100,69,60,46
2017-09-14 06:00:00,62.0,88,22,1005.56,304.87,304.9,301.2,903,923,572,17.58,10.1,0.61,72.4,299.4,21.28,22.69,20.93,0,0.54,3.5,0,1,1,1.91,2.21,1.81,-12.2,-28.6,-21.8,-19.3,-10.6,1304,46.95,2355,2877,2496,36.9,1932,1462,0.0,0.0,-3.2,-3.8,-3.2,-6.92,2.5989999999999998,0,0.54,3.48,55,0,-0.005,-0.102,345.1,292.4,74,77,31,-50,-52,-30,100,0,83,0
2017-09-14 12:00:00,58.0,88,22,1002.6,300.69,301.3,299.1,0,2,0,0.02,0.0,-0.59,93.1,299.5,21.51,22.1,20.39,0,0.06,1.2,0,1,1,0.82,2.74,1.66,12.3,29.7,2.6,2.3,0.1,117,42.87,194,321,96,17.8,3209,2955,0.0,0.0,-6.0,-6.6,-6.1,-13.12,2.4459999999999997,0,0.057999999999999996,1.23,14,0,0.005,-0.099,347.5,293.2,-20,-20,-13,20,18,23,100,0,85,0
2017-09-14 18:00:00,37.0,88,22,1004.95,299.0,299.1,298.6,0,0,0,0.0,0.0,-0.27,97.4,298.6,20.31,20.51,19.99,0,0.0,0.0,0,0,1,2.43,1.8,0.65,5.4,0.0,18.1,12.4,5.2,58,47.04,38,104,141,14.5,1653,1607,-21.0,-17.3,-4.6,-4.6,-4.6,-8.86,2.387,0,0.0,0.04,0,0,0.026000000000000002,0.055,348.1,292.8,-2,-2,-4,25,24,22,97,0,96,7
2017-09-16 00:00:00,37.0,88,22,1004.14,299.1,306.0,298.6,95,44,511,0.62,9.21,0.21,96.7,298.5,20.27,21.88,19.92,0,0.0,0.3,0,1,1,0.79,2.35,1.29,-3.2,2.1,-6.3,-3.1,-0.6,97,42.83,125,228,77,14.4,1223,1165,-36.0,-26.2,-3.4,-3.5,-3.3,-7.76,2.425,0,0.0,0.32,0,0,-0.006,0.016,348.3,292.7,8,0,66,4,8,-33,100,55,66,34
2017-09-16 06:00:00,59.0,88,22,1003.87,305.93,306.0,301.8,896,917,539,17.46,9.66,0.87,68.0,299.3,21.28,23.75,21.19,0,0.16,4.0,0,1,1,1.24,1.88,1.43,-0.5,-11.4,-21.8,-19.7,-13.7,1549,49.76,2214,2917,1918,40.9,2089,1721,0.0,-1.3,-3.5,-4.0,-3.5,-8.28,2.614,0,0.158,4.0,37,0,0.012,-0.05,349.7,292.4,90,97,29,-59,-61,-36,35,0,65,0
2017-09-16 12:00:00,42.0,88,22,1001.22,300.86,301.7,299.5,0,1,0,0.02,0.0,-0.61,92.2,299.4,21.51,22.24,20.35,0,1.15,1.8,0,1,1,3.09,2.92,1.88,-22.4,-23.7,-19.9,-22.3,-17.9,129,42.2,242,376,398,20.0,3026,2737,0.0,0.0,-5.9,-6.6,-5.9,-13.54,2.46,0,1.148,1.81,64,0,0.019,-0.142,353.0,293.1,-25,-23,-14,23,21,25,100,0,35,0
2017-09-16 18:00:00,39.0,88,22,1003.61,299.26,299.6,298.2,0,0,0,0.0,0.0,-0.43,95.7,298.5,20.28,20.51,19.54,0,0.03,1.0,0,1,1,1.9,2.36,1.18,18.7,1.6,-6.4,-2.7,0.6,82,43.57,97,193,156,14.2,1846,1851,-25.0,-20.0,-4.9,-4.8,-4.9,-12.49,2.349,0,0.028999999999999998,0.95,10,0,-0.022000000000000002,0.001,352.6,293.4,-8,-10,-4,27,27,28,99,0,73,0
2017-09-18 00:00:00,20.0,88,22,1002.04,299.39,303.5,298.2,113,52,408,0.67,7.48,0.17,94.4,298.4,20.19,22.23,19.66,0,0.13,3.0,0,1,1,4.31,2.04,0.47,-9.3,-0.5,-11.1,-13.8,-7.4,91,49.38,43,186,392,18.6,660,671,-12.0,-10.0,-3.7,-3.7,-3.7,-6.59,2.4419999999999997,0,0.13,2.96,38,0,-0.017,0.099,352.4,292.2,4,0,38,3,8,-19,100,0,100,25
2017-09-18 06:00:00,13.0,88,22,1002.83,302.11,302.6,299.9,233,238,96,6.25,2.4,0.17,88.2,299.9,22.14,22.76,21.44,0,2.26,7.6,0,1,1,6.37,2.1,1.03,-17.6,-66.3,-64.0,-44.9,-20.2,575,47.66,592,1209,3665,28.5,2243,1772,0.0,0.0,-4.7,-5.3,-4.7,-7.95,2.612,0,2.156,5.55,73,0,0.02,0.027000000000000003,352.3,291.7,4,3,-5,-16,-19,-2,100,83,96,47
